ID,Années,Mois,Jours,Start Date,End Date,Duration (Days),Pays,Région,Cercle,Commune,Quartier/Villages,#Ménages touchés,#Personnes affectées,#Ménages sinistrées,#Personnes sinistrées,#Personnes blessées,Personnes déplacées,#Personnes décedées,Sum personnes affectées,#Maisons endommagées,#Maisons detruites,#Ecole endommagées,#Ecole occupées,#Points d'eau endommagés,#Latrines détruites,# Magasins effondres,Vivres (T),Superficie Cultures (ha),Betails,Volailles,Sum maisons et services affectées,Hauteur pluie (mm),Autres dégâts,Alimentaires,Abris,Kits WASH,NFI,Autres réponses,Sum réponse,Organisations ayant apporté d'assistance,Besoins Non couverts,Column1,Source,Document initial,Tab document initial,Event Duration,Unnamed: 0,region (adm1),cercle (adm2),commune (adm3),year,month,date,source2,damage_livelihood,damage_general_local_curreny,people_affected,people_dead,houses_affected
,,,,01/09/2009,01/09/2009,,,SEGOU,SAN,TENENI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,249,SEGOU,SAN,TENENI,2009,9,01/09/2009,Desinventar 26/8/2019,0,0,2297,1,1
,,,,31/08/2009,31/08/2009,,,SEGOU,NIONO,MARIKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,244,SEGOU,NIONO,MARIKO,2009,8,31/08/2009,Desinventar 26/8/2019,0,0,0,0,15
,,,,30/08/2009,30/08/2009,,,SEGOU,NIONO,NIONO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,242,SEGOU,NIONO,NIONO,2009,8,30/08/2009,Desinventar 26/8/2019,0,0,3,0,178
,,,,30/08/2009,30/08/2009,,,SEGOU,NIONO,YEREDON-S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,243,SEGOU,NIONO,YEREDON-S,2009,8,30/08/2009,Desinventar 26/8/2019,0,0,2,0,100
,,,,27/08/2009,27/08/2009,,,KAYES,NIORO,SANDARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,KAYES,NIORO,SANDARE,2009,8,27/08/2009,Desinventar 26/8/2019,0,0,100,0,30
,,,,27/08/2009,27/08/2009,,,KAYES,NIORO,SIMBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,241,KAYES,NIORO,SIMBI,2009,8,27/08/2009,Desinventar 26/8/2019,0,0,50,0,20
,,,,26/08/2009,26/08/2009,,,TOMBOUCTO,GOURMA-RH,RHAROUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,239,TOMBOUCTO,GOURMA-RH,RHAROUS,2009,8,26/08/2009,Desinventar 26/8/2019,0,0,256,0,0
,,,,25/08/2009,25/08/2009,,,KAYES,NIORO,YERERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,236,KAYES,NIORO,YERERE,2009,8,25/08/2009,Desinventar 26/8/2019,0,0,103,0,45
,,,,25/08/2009,25/08/2009,,,TOMBOUCTO,TOMBOUCTO,SALAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,237,TOMBOUCTO,TOMBOUCTO,SALAM,2009,8,25/08/2009,Desinventar 26/8/2019,0,0,0,0,0
,,,,25/08/2009,25/08/2009,,,TOMBOUCTO,NIAFUNKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,238,TOMBOUCTO,NIAFUNKE,,2009,8,25/08/2009,Desinventar 26/8/2019,0,0,0,1,0
,,,,24/08/2009,24/08/2009,,,SIKASSO,SIKASSO,LOBOUGOUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,234,SIKASSO,SIKASSO,LOBOUGOUL,2009,8,24/08/2009,Desinventar 26/8/2019,0,0,3,2,0
,,,,24/08/2009,24/08/2009,,,SIKASSO,YANFOLILA,WASSOULOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,235,SIKASSO,YANFOLILA,WASSOULOU,2009,8,24/08/2009,Desinventar 26/8/2019,0,0,624,0,73
,,,,21/08/2009,21/08/2009,,,SIKASSO,KOUTIALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,233,SIKASSO,KOUTIALA,,2009,8,21/08/2009,Desinventar 26/8/2019,0,0,182,0,65
,,,,15/08/2009,15/08/2009,,,,,MASSALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,231,,,MASSALA,2009,8,15/08/2009,text mining,0,0,80,0,123
,,,,15/08/2009,15/08/2009,,,KAYES,NIORO,NIORO-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,232,KAYES,NIORO,NIORO-COM,2009,8,15/08/2009,Desinventar 26/8/2019,0,0,25,0,4
,,,,12/08/2009,12/08/2009,,,KOULIKORO,KOULIKORO,KOULIKORO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,230,KOULIKORO,KOULIKORO,KOULIKORO,2009,8,12/08/2009,Desinventar 26/8/2019,0,0,10,1,1
,,,,07/08/2009,07/08/2009,,,KAYES,KITA,BENDOUGOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,229,KAYES,KITA,BENDOUGOU,2009,8,07/08/2009,Desinventar 26/8/2019,0,0,1757,0,177
,,,,06/08/2009,06/08/2009,,,MOPTI,DOUENTZA,DALLAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,228,MOPTI,DOUENTZA,DALLAH,2009,8,06/08/2009,Desinventar 26/8/2019,0,0,800,0,152
,,,,05/08/2009,05/08/2009,,,GAO,BOUREM,TARKINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,227,GAO,BOUREM,TARKINT,2009,8,05/08/2009,Desinventar 26/8/2019,0,0,54,0,10
,,,,29/07/2009,29/07/2009,,,SEGOU,SEGOU,MASSALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,226,SEGOU,SEGOU,MASSALA,2009,7,29/07/2009,Desinventar 26/8/2019,0,0,100,0,9
,,,,27/07/2009,27/07/2009,,,MOPTI,DJENNE,DANDOUDOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,225,MOPTI,DJENNE,DANDOUDOU,2009,7,27/07/2009,Desinventar 26/8/2019,0,0,32,0,4
,,,,25/07/2009,25/07/2009,,,SEGOU,BLA,TOUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,224,SEGOU,BLA,TOUNA,2009,7,25/07/2009,Desinventar 26/8/2019,0,0,196,0,0
,,,,18/06/2009,18/06/2009,,,SIKASSO,SIKASSO,LOBOUGOUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,223,SIKASSO,SIKASSO,LOBOUGOUL,2009,6,18/06/2009,Desinventar 26/8/2019,0,0,67,5,0
,,,,11/06/2009,11/06/2009,,,KAYES,KITA,TOUKOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,219,KAYES,KITA,TOUKOTO,2009,6,11/06/2009,Desinventar 26/8/2019,0,0,96,0,15
,,,,11/06/2009,11/06/2009,,,KAYES,KITA,KOUROUNIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,221,KAYES,KITA,KOUROUNIK,2009,6,11/06/2009,Desinventar 26/8/2019,0,0,106,0,40
,,,,08/06/2009,08/06/2009,,,KAYES,KITA,KOKOFATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,220,KAYES,KITA,KOKOFATA,2009,6,08/06/2009,Desinventar 26/8/2019,0,0,515,0,103
,,,,04/06/2009,04/06/2009,,,GAO,ANSONGO,TALATAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,218,GAO,ANSONGO,TALATAYE,2009,6,04/06/2009,Desinventar 26/8/2019,0,0,58,3,3
,,,,23/05/2009,23/05/2009,,,KAYES,KITA,KITA-NORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,217,KAYES,KITA,KITA-NORD,2009,5,23/05/2009,Desinventar 26/8/2019,0,0,460,0,79
,,,,16/05/2009,16/05/2009,,,KAYES,KITA,DJIDIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,216,KAYES,KITA,DJIDIAN,2009,5,16/05/2009,Desinventar 26/8/2019,0,0,5367,0,916
,,,,09/05/2009,09/05/2009,,,KAYES,KITA,TAMBAGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,215,KAYES,KITA,TAMBAGA,2009,5,09/05/2009,Desinventar 26/8/2019,0,0,300,0,0
174,2009,Mai et Septembre,,01/05/2009,15/05/2009,152,Mali,KAYES,,,,,"18902 
",,,,,5,5,,,,,,801 latrines infectées,,,,,,0,,,20t de denrées alimentaires perdues,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
174,2009,Mai et Septembre,,01/05/2009,15/05/2009,152,Mali,BAMAKO,,,,,"18902 
",,,,,5,5,,,,,,801 latrines infectées,,,,,,0,,,20t de denrées alimentaires perdues,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
174,2009,Mai et Septembre,,01/05/2009,15/05/2009,152,Mali,KOULIKORO,,,,,"18902 
",,,,,5,5,,,,,,801 latrines infectées,,,,,,0,,,20t de denrées alimentaires perdues,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
174,2009,Mai et Septembre,,01/05/2009,15/05/2009,152,Mali,SIKASSO,,,,,"18902 
",,,,,5,5,,,,,,801 latrines infectées,,,,,,0,,,20t de denrées alimentaires perdues,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
174,2009,Mai et Septembre,,01/05/2009,15/05/2009,152,Mali,SEGOU,,,,,"18902 
",,,,,5,5,,,,,,801 latrines infectées,,,,,,0,,,20t de denrées alimentaires perdues,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
174,2009,Mai et Septembre,,01/05/2009,15/05/2009,152,Mali,MOPTI,,,,,"18902 
",,,,,5,5,,,,,,801 latrines infectées,,,,,,0,,,20t de denrées alimentaires perdues,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
174,2009,Mai et Septembre,,01/05/2009,15/05/2009,152,Mali,TOMBOUCTOU,,,,,"18902 
",,,,,5,5,,,,,,801 latrines infectées,,,,,,0,,,20t de denrées alimentaires perdues,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
174,2009,Mai et Septembre,,01/05/2009,15/05/2009,152,Mali,GAO,,,,,"18902 
",,,,,5,5,,,,,,801 latrines infectées,,,,,,0,,,20t de denrées alimentaires perdues,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
173,2009,Avril et Septembre,,01/04/2009,15/04/2009,182,Mali,KAYES,,,,,20406,,,16,,25,20447,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
173,2009,Avril et Septembre,,01/04/2009,15/04/2009,182,Mali,BAMAKO,,,,,20406,,,16,,25,20447,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
173,2009,Avril et Septembre,,01/04/2009,15/04/2009,182,Mali,KOULIKORO,,,,,20406,,,16,,25,20447,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
173,2009,Avril et Septembre,,01/04/2009,15/04/2009,182,Mali,SIKASSO,,,,,20406,,,16,,25,20447,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
173,2009,Avril et Septembre,,01/04/2009,15/04/2009,182,Mali,SEGOU,,,,,20406,,,16,,25,20447,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
173,2009,Avril et Septembre,,01/04/2009,15/04/2009,182,Mali,MOPTI,,,,,20406,,,16,,25,20447,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
173,2009,Avril et Septembre,,01/04/2009,15/04/2009,182,Mali,TOMBOUCTOU,,,,,20406,,,16,,25,20447,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
173,2009,Avril et Septembre,,01/04/2009,15/04/2009,182,Mali,GAO,,,,,20406,,,16,,25,20447,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
,,,,19/08/2008,19/08/2008,,,SEGOU,BLA,YANGASSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,214,SEGOU,BLA,YANGASSO,2008,8,19/08/2008,Desinventar 26/8/2019,0,0,309,0,59
177,2008,8,18 Aout et 19 Aout,18/08/2008,19/08/2008,1,Mali,KAYES,KAYES,,"Diancouté, Camara, Lambidou, Fatao ",,2500,,,,,,2500,,,,,,,,,,,,0,,2500 Sans abri,,,,,,0,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
,,,,18/08/2008,18/08/2008,,,GAO,GAO,GAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,213,GAO,GAO,GAO,2008,8,18/08/2008,Desinventar 26/8/2019,0,0,153,0,6
,,,,02/08/2008,02/08/2008,,,SEGOU,SEGOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,212,SEGOU,SEGOU,,2008,8,02/08/2008,Desinventar 26/8/2019,0,0,112,0,75
,,,,25/07/2008,25/07/2008,,,TOMBOUCTO,DIRE,DIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,211,TOMBOUCTO,DIRE,DIRE,2008,7,25/07/2008,Desinventar 26/8/2019,0,0,110,0,21
,,,,19/07/2008,19/07/2008,,,SEGOU,BLA,TOUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,209,SEGOU,BLA,TOUNA,2008,7,19/07/2008,Desinventar 26/8/2019,0,0,1430,0,464
,,,,19/07/2008,19/07/2008,,,SEGOU,MACINA,TONGUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,210,SEGOU,MACINA,TONGUE,2008,7,19/07/2008,Desinventar 26/8/2019,0,0,0,0,11
,,,,25/06/2008,25/06/2008,,,MOPTI,MOPTI,SOCOURA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,208,MOPTI,MOPTI,SOCOURA,2008,6,25/06/2008,Desinventar 26/8/2019,0,0,0,6,0
,,,,17/06/2008,17/06/2008,,,SIKASSO,KADIOLO,LOULOUNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,207,SIKASSO,KADIOLO,LOULOUNI,2008,6,17/06/2008,Desinventar 26/8/2019,0,0,0,0,0
,,,,10/09/2007,10/09/2007,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,206,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2007,9,10/09/2007,Desinventar 26/8/2019,0,0,197,0,5
,,,,08/09/2007,08/09/2007,,,SIKASSO,BOUGOUNI,DOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,205,SIKASSO,BOUGOUNI,DOGO,2007,9,08/09/2007,Desinventar 26/8/2019,0,0,0,2,0
,,,,06/09/2007,06/09/2007,,,SIKASSO,KADIOLO,ZEGOUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,204,SIKASSO,KADIOLO,ZEGOUA,2007,9,06/09/2007,Desinventar 26/8/2019,0,0,2,0,0
,,,,05/09/2007,05/09/2007,,,SIKASSO,SIKASSO,SIKASSO-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,203,SIKASSO,SIKASSO,SIKASSO-C,2007,9,05/09/2007,Desinventar 26/8/2019,0,0,514,0,62
,,,,31/08/2007,31/08/2007,,,KOULIKORO,KANGABA,BENKADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,198,KOULIKORO,KANGABA,BENKADI,2007,8,31/08/2007,Desinventar 26/8/2019,0,0,550,0,0
,,,,31/08/2007,31/08/2007,,,KOULIKORO,DIOILA,NANGOLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,199,KOULIKORO,DIOILA,NANGOLA,2007,8,31/08/2007,Desinventar 26/8/2019,0,0,3709,0,1378
,,,,31/08/2007,31/08/2007,,,KOULIKORO,BANAMBA,TOUBACORO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,200,KOULIKORO,BANAMBA,TOUBACORO,2007,8,31/08/2007,Desinventar 26/8/2019,0,0,700,0,51
,,,,31/08/2007,31/08/2007,,,KOULIKORO,DIOILA,WACORO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,201,KOULIKORO,DIOILA,WACORO,2007,8,31/08/2007,Desinventar 26/8/2019,0,0,900,0,448
,,,,31/08/2007,31/08/2007,,,KOULIKORO,BANAMBA,SEBETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,202,KOULIKORO,BANAMBA,SEBETE,2007,8,31/08/2007,Desinventar 26/8/2019,0,0,900,0,50
,,,,30/08/2007,30/08/2007,,,KAYES,KAYES,SADIOLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,197,KAYES,KAYES,SADIOLA,2007,8,30/08/2007,Desinventar 26/8/2019,0,0,9,2,0
,,,,28/08/2007,28/08/2007,,,SEGOU,BARAOUELI,KONOBOUGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,196,SEGOU,BARAOUELI,KONOBOUGO,2007,8,28/08/2007,Desinventar 26/8/2019,0,0,1784,0,496
,,,,27/08/2007,27/08/2007,,,KAYES,KITA,KITA-OUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,179,KAYES,KITA,KITA-OUES,2007,8,27/08/2007,Desinventar 26/8/2019,0,0,28,0,0
,,,,27/08/2007,27/08/2007,,,KAYES,KITA,KITA-NORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,181,KAYES,KITA,KITA-NORD,2007,8,27/08/2007,Desinventar 26/8/2019,0,0,0,0,0
,,,,27/08/2007,27/08/2007,,,KAYES,KITA,SOURANSAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,182,KAYES,KITA,SOURANSAN,2007,8,27/08/2007,Desinventar 26/8/2019,0,0,305,0,109
,,,,27/08/2007,27/08/2007,,,KAYES,KITA,TOUKOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,183,KAYES,KITA,TOUKOTO,2007,8,27/08/2007,Desinventar 26/8/2019,0,0,0,0,0
,,,,27/08/2007,27/08/2007,,,KAYES,KITA,KOKOFATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,184,KAYES,KITA,KOKOFATA,2007,8,27/08/2007,Desinventar 26/8/2019,0,0,0,0,32
,,,,27/08/2007,27/08/2007,,,KAYES,KITA,BENKADI-F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,185,KAYES,KITA,BENKADI-F,2007,8,27/08/2007,Desinventar 26/8/2019,0,0,0,0,124
,,,,27/08/2007,27/08/2007,,,KAYES,KITA,BADIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,188,KAYES,KITA,BADIA,2007,8,27/08/2007,Desinventar 26/8/2019,0,0,306,0,0
,,,,27/08/2007,27/08/2007,,,KAYES,KITA,KOUROUNIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,189,KAYES,KITA,KOUROUNIK,2007,8,27/08/2007,Desinventar 26/8/2019,0,0,168,0,0
,,,,27/08/2007,27/08/2007,,,KAYES,KITA,KITA-COMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,194,KAYES,KITA,KITA-COMM,2007,8,27/08/2007,Desinventar 26/8/2019,0,0,0,0,11
,,,,24/08/2007,24/08/2007,,,KOULIKORO,KATI,SANANKORO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,177,KOULIKORO,KATI,SANANKORO,2007,8,24/08/2007,Desinventar 26/8/2019,0,0,322,0,147
,,,,24/08/2007,24/08/2007,,,SIKASSO,YOROSSO,BOURA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,178,SIKASSO,YOROSSO,BOURA,2007,8,24/08/2007,Desinventar 26/8/2019,0,0,287,0,102
,,,,22/08/2007,22/08/2007,,,SIKASSO,SIKASSO,KLELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,176,SIKASSO,SIKASSO,KLELA,2007,8,22/08/2007,Desinventar 26/8/2019,0,0,0,0,0
,,,,15/08/2007,15/08/2007,,,KAYES,KAYES,KONIAKARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,173,KAYES,KAYES,KONIAKARY,2007,8,15/08/2007,Desinventar 26/8/2019,0,0,2494,0,0
,,,,15/08/2007,15/08/2007,,,KAYES,BAFOULABE,BAMAFELE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,174,KAYES,BAFOULABE,BAMAFELE,2007,8,15/08/2007,Desinventar 26/8/2019,0,0,370,0,0
,,,,15/08/2007,15/08/2007,,,KAYES,YELIMANE,DIAFOUNOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,175,KAYES,YELIMANE,DIAFOUNOU,2007,8,15/08/2007,Desinventar 26/8/2019,0,0,6101,0,0
,,,,09/08/2007,09/08/2007,,,SIKASSO,YANFOLILA,DJIGUIYA-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,172,SIKASSO,YANFOLILA,DJIGUIYA-,2007,8,09/08/2007,Desinventar 26/8/2019,0,0,183,0,74
,,,,06/08/2007,06/08/2007,,,KOULIKORO,BANAMBA,BORON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,171,KOULIKORO,BANAMBA,BORON,2007,8,06/08/2007,Desinventar 26/8/2019,0,0,0,0,0
,,,,05/08/2007,05/08/2007,,,SEGOU,NIONO,NIONO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,169,SEGOU,NIONO,NIONO,2007,8,05/08/2007,Desinventar 26/8/2019,0,0,502,2,0
,,,,26/07/2007,26/07/2007,,,SEGOU,SEGOU,PELENGANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,167,SEGOU,SEGOU,PELENGANA,2007,7,26/07/2007,Desinventar 26/8/2019,0,0,7,0,10
,,,,26/07/2007,26/07/2007,,,SEGOU,SEGOU,SAKOIBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,SEGOU,SEGOU,SAKOIBA,2007,7,26/07/2007,Desinventar 26/8/2019,0,0,50,0,35
179,2007,7,22,22/07/2007,23/07/2007,1,Mali,SEGOU,BLA,BLA,,,41603,,,17,,9,41629,,,,,,,,,,,,0,,41586 Sans abri,,,,,,0,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
,,,,22/07/2007,22/07/2007,,,SIKASSO,YOROSSO,YOROSSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,164,SIKASSO,YOROSSO,YOROSSO,2007,7,22/07/2007,Desinventar 26/8/2019,0,0,0,0,0
,,,,16/07/2007,16/07/2007,,,KAYES,KAYES,KAYES-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,163,KAYES,KAYES,KAYES-COM,2007,7,16/07/2007,Desinventar 26/8/2019,0,0,881,0,126
,,,,14/07/2007,14/07/2007,,,SEGOU,NIONO,NIONO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,161,SEGOU,NIONO,NIONO,2007,7,14/07/2007,Desinventar 26/8/2019,0,0,2266,0,10
,,,,09/07/2007,09/07/2007,,,SIKASSO,YOROSSO,YOROSSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,160,SIKASSO,YOROSSO,YOROSSO,2007,7,09/07/2007,Desinventar 26/8/2019,0,0,0,0,0
,,,,08/07/2007,08/07/2007,,,SEGOU,SAN,KAVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,156,SEGOU,SAN,KAVA,2007,7,08/07/2007,Desinventar 26/8/2019,0,0,110,0,11
,,,,08/07/2007,08/07/2007,,,SEGOU,SAN,KASSOROLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,158,SEGOU,SAN,KASSOROLA,2007,7,08/07/2007,Desinventar 26/8/2019,0,0,221,0,81
,,,,07/07/2007,07/07/2007,,,MOPTI,DOUENTZA,DANGOL-BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,155,MOPTI,DOUENTZA,DANGOL-BO,2007,7,07/07/2007,Desinventar 26/8/2019,0,0,0,0,0
181,2007,Juillet et Octobre,4 Juillet et 10 Octobre,04/07/2007,18/07/2007,98,Mali,SEGOU,,,,,"47255 

",,,17,,9,26,,,,,,,,,,,,0,,4576 Sans abri,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
181,2007,Juillet et Octobre,4 Juillet et 10 Octobre,04/07/2007,18/07/2007,98,Mali,KAYES,,,,,"47255 

",,,17,,9,26,,,,,,,,,,,,0,,4576 Sans abri,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
181,2007,Juillet et Octobre,4 Juillet et 10 Octobre,04/07/2007,18/07/2007,98,Mali,SIKASSO,,,,,"47255 

",,,17,,9,26,,,,,,,,,,,,0,,4576 Sans abri,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
181,2007,Juillet et Octobre,4 Juillet et 10 Octobre,04/07/2007,18/07/2007,98,Mali,KOULIKORO,,,,,"47255 

",,,17,,9,26,,,,,,,,,,,,0,,4576 Sans abri,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
181,2007,Juillet et Octobre,4 Juillet et 10 Octobre,04/07/2007,18/07/2007,98,Mali,GAO,,,,,"47255 

",,,17,,9,26,,,,,,,,,,,,0,,4576 Sans abri,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
181,2007,Juillet et Octobre,4 Juillet et 10 Octobre,04/07/2007,18/07/2007,98,Mali,MOPTI,BANDIAGAR,BARA-SARA,,,"47255 

",,,17,,9,26,,,,,,,,,,,,0,,4576 Sans abri,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
,,,,04/07/2007,04/07/2007,,,MOPTI,MOPTI,MOPTI-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,151,MOPTI,MOPTI,MOPTI-COM,2007,7,04/07/2007,Desinventar 26/8/2019,0,0,128,0,14
